from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_route_id,to_route_id,from_trip_id,to_trip_id
ch:1:sloid:87072:0:973558,ch:1:sloid:87072:0:973558,2,120,,,,
ch:1:sloid:87072:0:86778,ch:1:sloid:87072:0:86778,2,120,,,,
ch:1:sloid:92881:0:820738,ch:1:sloid:92881:0:820738,2,120,,,,
ch:1:sloid:93120:0:996872,ch:1:sloid:93120:0:996872,2,120,,,,
ch:1:sloid:93120:0:876771,ch:1:sloid:93120:0:876771,2,120,,,,
ch:1:sloid:92991:0:733302,ch:1:sloid:92991:0:733302,2,120,,,,
ch:1:sloid:92991:0:250850,ch:1:sloid:92991:0:250850,2,120,,,,
ch:1:sloid:3085:0:606961,ch:1:sloid:3085:0:606961,2,120,,,,
ch:1:sloid:3085:0:848180,ch:1:sloid:3085:0:848180,2,120,,,,
ch:1:sloid:93208:0:61528,ch:1:sloid:93208:0:61528,2,120,,,,
ch:1:sloid:93208:0:84243,ch:1:sloid:93208:0:84243,2,120,,,,
ch:1:sloid:92842:0:301083,ch:1:sloid:92842:0:301083,2,120,,,,
ch:1:sloid:92842:0:760057,ch:1:sloid:92842:0:760057,2,120,,,,
ch:1:sloid:95037:0:161138,ch:1:sloid:95037:0:161138,2,120,,,,
ch:1:sloid:95037:0:955525,ch:1:sloid:95037:0:955525,2,120,,,,
ch:1:sloid:87073:0:537295,ch:1:sloid:87073:0:537295,2,120,,,,
ch:1:sloid:87073:0:482161,ch:1:sloid:87073:0:482161,2,120,,,,
ch:1:sloid:92874:0:704639,ch:1:sloid:92874:0:704639,2,120,,,,
ch:1:sloid:92874:0:585166,ch:1:sloid:92874:0:585166,2,120,,,,
ch:1:sloid:94947:0:660017,ch:1:sloid:94947:0:660017,2,120,,,,
ch:1:sloid:94947:0:961068,ch:1:sloid:94947:0:961068,2,120,,,,
ch:1:sloid:92768:0:83821,ch:1:sloid:92768:0:83821,2,120,,,,
ch:1:sloid:92768:0:409525,ch:1:sloid:92768:0:409525,2,120,,,,
ch:1:sloid:92883:0:175684,ch:1:sloid:92883:0:175684,2,120,,,,
ch:1:sloid:92883:0:827592,ch:1:sloid:92883:0:827592,2,120,,,,
ch:1:sloid:92883:0:342411,ch:1:sloid:92883:0:342411,2,120,,,,
ch:1:sloid:92883:0:440120,ch:1:sloid:92883:0:440120,2,120,,,,
ch:1:sloid:92883:0:551362,ch:1:sloid:92883:0:551362,2,120,,,,
ch:1:sloid:95021:0:22341,ch:1:sloid:95021:0:22341,2,120,,,,
ch:1:sloid:95021:0:44050,ch:1:sloid:95021:0:44050,2,120,,,,
ch:1:sloid:87059:0:357051,ch:1:sloid:87059:0:357051,2,120,,,,
ch:1:sloid:87059:0:109656,ch:1:sloid:87059:0:109656,2,120,,,,
ch:1:sloid:87059:0:782134,ch:1:sloid:87059:0:782134,2,120,,,,
ch:1:sloid:1401791:0:861938,ch:1:sloid:1401791:0:861938,2,120,,,,
ch:1:sloid:1401791:0:525147,ch:1:sloid:1401791:0:525147,2,120,,,,
ch:1:sloid:1401791:0:897318,ch:1:sloid:1401791:0:897318,2,120,,,,
ch:1:sloid:87071:0:480993,ch:1:sloid:87071:0:480993,2,120,,,,
ch:1:sloid:87071:0:167619,ch:1:sloid:87071:0:167619,2,120,,,,
ch:1:sloid:87071:0:164418,ch:1:sloid:87071:0:164418,2,120,,,,
ch:1:sloid:87071:0:560087,ch:1:sloid:87071:0:560087,2,120,,,,
ch:1:sloid:92648:0:37302,ch:1:sloid:92648:0:37302,2,120,,,,
ch:1:sloid:92648:0:221394,ch:1:sloid:92648:0:221394,2,120,,,,
ch:1:sloid:87083:0:532746,ch:1:sloid:87083:0:532746,2,120,,,,
ch:1:sloid:87083:0:944691,ch:1:sloid:87083:0:944691,2,120,,,,
ch:1:sloid:87907:0:104748,ch:1:sloid:87907:0:104748,2,120,,,,
ch:1:sloid:87907:0:163223,ch:1:sloid:87907:0:163223,2,120,,,,
ch:1:sloid:87907:0:102171,ch:1:sloid:87907:0:102171,2,120,,,,
ch:1:sloid:87907:0:681941,ch:1:sloid:87907:0:681941,2,120,,,,
ch:1:sloid:87907:0:293743,ch:1:sloid:87907:0:293743,2,120,,,,
ch:1:sloid:87907:0:272553,ch:1:sloid:87907:0:272553,2,120,,,,
ch:1:sloid:93136:0:204159,ch:1:sloid:93136:0:204159,2,120,,,,
ch:1:sloid:93136:0:585300,ch:1:sloid:93136:0:585300,2,120,,,,
ch:1:sloid:92661:0:735115,ch:1:sloid:92661:0:735115,2,120,,,,
ch:1:sloid:92661:0:940989,ch:1:sloid:92661:0:940989,2,120,,,,
ch:1:sloid:93087:0:261939,ch:1:sloid:93087:0:261939,2,120,,,,
ch:1:sloid:93087:0:134742,ch:1:sloid:93087:0:134742,2,120,,,,
ch:1:sloid:92718:0:605253,ch:1:sloid:92718:0:605253,2,120,,,,
ch:1:sloid:92718:0:256587,ch:1:sloid:92718:0:256587,2,120,,,,
ch:1:sloid:92885:0:296556,ch:1:sloid:92885:0:296556,2,120,,,,
ch:1:sloid:92885:0:176445,ch:1:sloid:92885:0:176445,2,120,,,,
ch:1:sloid:92885:0:785930,ch:1:sloid:92885:0:785930,2,120,,,,
ch:1:sloid:92885:0:364009,ch:1:sloid:92885:0:364009,2,120,,,,
ch:1:sloid:92885:0:31158,ch:1:sloid:92885:0:31158,2,120,,,,
ch:1:sloid:92885:0:311650,ch:1:sloid:92885:0:311650,2,120,,,,
ch:1:sloid:1401650:0:248070,ch:1:sloid:1401650:0:248070,2,120,,,,
ch:1:sloid:1401650:0:590874,ch:1:sloid:1401650:0:590874,2,120,,,,
ch:1:sloid:93190:0:863460,ch:1:sloid:93190:0:863460,2,120,,,,
ch:1:sloid:93190:0:326418,ch:1:sloid:93190:0:326418,2,120,,,,
ch:1:sloid:1401809:0:327731,ch:1:sloid:1401809:0:327731,2,120,,,,
ch:1:sloid:1401809:0:553778,ch:1:sloid:1401809:0:553778,2,120,,,,
ch:1:sloid:1401775:0:981331,ch:1:sloid:1401775:0:981331,2,120,,,,
ch:1:sloid:1401808:0:801674,ch:1:sloid:1401808:0:801674,2,120,,,,
ch:1:sloid:1401808:0:284947,ch:1:sloid:1401808:0:284947,2,120,,,,
ch:1:sloid:92945:0:880367,ch:1:sloid:92945:0:880367,2,120,,,,
ch:1:sloid:92945:0:652619,ch:1:sloid:92945:0:652619,2,120,,,,
ch:1:sloid:92945:0:53170,ch:1:sloid:92945:0:53170,2,120,,,,
ch:1:sloid:92945:0:115364,ch:1:sloid:92945:0:115364,2,120,,,,
ch:1:sloid:92992:0:998385,ch:1:sloid:92992:0:998385,2,120,,,,
ch:1:sloid:92992:0:69860,ch:1:sloid:92992:0:69860,2,120,,,,
ch:1:sloid:92992:0:439545,ch:1:sloid:92992:0:439545,2,120,,,,
ch:1:sloid:92992:0:510585,ch:1:sloid:92992:0:510585,2,120,,,,
ch:1:sloid:92888:0:646686,ch:1:sloid:92888:0:646686,2,120,,,,
ch:1:sloid:92888:0:857220,ch:1:sloid:92888:0:857220,2,120,,,,
ch:1:sloid:92889:0:190011,ch:1:sloid:92889:0:190011,2,120,,,,
ch:1:sloid:92889:0:861231,ch:1:sloid:92889:0:861231,2,120,,,,
ch:1:sloid:87388:0:462097,ch:1:sloid:87388:0:462097,2,120,,,,
ch:1:sloid:87388:0:638384,ch:1:sloid:87388:0:638384,2,120,,,,
ch:1:sloid:92765:0:111344,ch:1:sloid:92765:0:111344,2,120,,,,
ch:1:sloid:92765:0:935128,ch:1:sloid:92765:0:935128,2,120,,,,
ch:1:sloid:87036:0:276356,ch:1:sloid:87036:0:276356,2,120,,,,
ch:1:sloid:87036:0:607073,ch:1:sloid:87036:0:607073,2,120,,,,
ch:1:sloid:1401769:0:798515,ch:1:sloid:1401769:0:798515,2,120,,,,
ch:1:sloid:1401769:0:136882,ch:1:sloid:1401769:0:136882,2,120,,,,
ch:1:sloid:1401769:0:849294,ch:1:sloid:1401769:0:849294,2,120,,,,
ch:1:sloid:92662:0:828151,ch:1:sloid:92662:0:828151,2,120,,,,
ch:1:sloid:92662:0:702343,ch:1:sloid:92662:0:702343,2,120,,,,
ch:1:sloid:92949:0:804505,ch:1:sloid:92949:0:804505,2,120,,,,
ch:1:sloid:92949:0:773525,ch:1:sloid:92949:0:773525,2,120,,,,
ch:1:sloid:92660:0:689295,ch:1:sloid:92660:0:689295,2,120,,,,
ch:1:sloid:92660:0:759202,ch:1:sloid:92660:0:759202,2,120,,,,
ch:1:sloid:92660:0:443788,ch:1:sloid:92660:0:443788,2,120,,,,
ch:1:sloid:92660:0:109313,ch:1:sloid:92660:0:109313,2,120,,,,
ch:1:sloid:92721:0:816827,ch:1:sloid:92721:0:816827,2,120,,,,
ch:1:sloid:92721:0:938520,ch:1:sloid:92721:0:938520,2,120,,,,
ch:1:sloid:1401005:0:817392,ch:1:sloid:1401005:0:817392,2,120,,,,
ch:1:sloid:1401005:0:17973,ch:1:sloid:1401005:0:17973,2,120,,,,
ch:1:sloid:95029:0:999346,ch:1:sloid:95029:0:999346,2,120,,,,
ch:1:sloid:95029:0:847326,ch:1:sloid:95029:0:847326,2,120,,,,
ch:1:sloid:95029:0:540906,ch:1:sloid:95029:0:540906,2,120,,,,
ch:1:sloid:95029:0:715384,ch:1:sloid:95029:0:715384,2,120,,,,
ch:1:sloid:93168:0:44406,ch:1:sloid:93168:0:44406,2,120,,,,
ch:1:sloid:93168:0:351322,ch:1:sloid:93168:0:351322,2,120,,,,
ch:1:sloid:92932:0:404089,ch:1:sloid:92932:0:404089,2,120,,,,
ch:1:sloid:92932:0:532213,ch:1:sloid:92932:0:532213,2,120,,,,
ch:1:sloid:8132:0:446156,ch:1:sloid:8132:0:446156,2,120,,,,
ch:1:sloid:8132:0:630363,ch:1:sloid:8132:0:630363,2,120,,,,
ch:1:sloid:92993:0:150302,ch:1:sloid:92993:0:150302,2,120,,,,
ch:1:sloid:92993:0:51352,ch:1:sloid:92993:0:51352,2,120,,,,
ch:1:sloid:7355:0:244432,ch:1:sloid:7355:0:244432,2,120,,,,
ch:1:sloid:7355:0:778071,ch:1:sloid:7355:0:778071,2,120,,,,
ch:1:sloid:92890:0:143009,ch:1:sloid:92890:0:143009,2,120,,,,
ch:1:sloid:92890:0:202245,ch:1:sloid:92890:0:202245,2,120,,,,
ch:1:sloid:88310:0:538899,ch:1:sloid:88310:0:538899,2,120,,,,
ch:1:sloid:88310:0:803187,ch:1:sloid:88310:0:803187,2,120,,,,
ch:1:sloid:88310:0:963609,ch:1:sloid:88310:0:963609,2,120,,,,
ch:1:sloid:88310:0:955652,ch:1:sloid:88310:0:955652,2,120,,,,
ch:1:sloid:88310:0:572789,ch:1:sloid:88310:0:572789,2,120,,,,
ch:1:sloid:88310:0:882780,ch:1:sloid:88310:0:882780,2,120,,,,
ch:1:sloid:92629:0:922513,ch:1:sloid:92629:0:922513,2,120,,,,
ch:1:sloid:92629:0:293520,ch:1:sloid:92629:0:293520,2,120,,,,
ch:1:sloid:95031:0:987798,ch:1:sloid:95031:0:987798,2,120,,,,
ch:1:sloid:95031:0:764574,ch:1:sloid:95031:0:764574,2,120,,,,
ch:1:sloid:1401326:0:826365,ch:1:sloid:1401326:0:826365,2,120,,,,
ch:1:sloid:1401846:0:229243,ch:1:sloid:1401846:0:229243,2,120,,,,
ch:1:sloid:92994:0:108311,ch:1:sloid:92994:0:108311,2,120,,,,
ch:1:sloid:92994:0:824474,ch:1:sloid:92994:0:824474,2,120,,,,
ch:1:sloid:92880:0:757131,ch:1:sloid:92880:0:757131,2,120,,,,
ch:1:sloid:92880:0:514220,ch:1:sloid:92880:0:514220,2,120,,,,
ch:1:sloid:87085:0:460366,ch:1:sloid:87085:0:460366,2,120,,,,
ch:1:sloid:87085:0:613809,ch:1:sloid:87085:0:613809,2,120,,,,
ch:1:sloid:87085:0:809116,ch:1:sloid:87085:0:809116,2,120,,,,
ch:1:sloid:87085:0:40768,ch:1:sloid:87085:0:40768,2,120,,,,
ch:1:sloid:93210:0:665317,ch:1:sloid:93210:0:665317,2,120,,,,
ch:1:sloid:93210:0:967421,ch:1:sloid:93210:0:967421,2,120,,,,
ch:1:sloid:87416:0:568127,ch:1:sloid:87416:0:568127,2,120,,,,
ch:1:sloid:92698:0:282275,ch:1:sloid:92698:0:282275,2,120,,,,
ch:1:sloid:92698:0:948430,ch:1:sloid:92698:0:948430,2,120,,,,
ch:1:sloid:93121:0:555388,ch:1:sloid:93121:0:555388,2,120,,,,
ch:1:sloid:93121:0:438457,ch:1:sloid:93121:0:438457,2,120,,,,
ch:1:sloid:95672:0:928046,ch:1:sloid:95672:0:928046,2,120,,,,
ch:1:sloid:95672:0:715292,ch:1:sloid:95672:0:715292,2,120,,,,
ch:1:sloid:92887:0:708829,ch:1:sloid:92887:0:708829,2,120,,,,
ch:1:sloid:92887:0:302814,ch:1:sloid:92887:0:302814,2,120,,,,
ch:1:sloid:92887:0:129244,ch:1:sloid:92887:0:129244,2,120,,,,
ch:1:sloid:7430:0:452210,ch:1:sloid:7430:0:452210,2,120,,,,
ch:1:sloid:87082:0:401567,ch:1:sloid:87082:0:401567,2,120,,,,
ch:1:sloid:87082:0:348342,ch:1:sloid:87082:0:348342,2,120,,,,
ch:1:sloid:87082:0:236392,ch:1:sloid:87082:0:236392,2,120,,,,
ch:1:sloid:7424:0:384861,ch:1:sloid:7424:0:384861,2,120,,,,
ch:1:sloid:7424:0:435057,ch:1:sloid:7424:0:435057,2,120,,,,
ch:1:sloid:93086:0:636072,ch:1:sloid:93086:0:636072,2,120,,,,
ch:1:sloid:93086:0:117070,ch:1:sloid:93086:0:117070,2,120,,,,
ch:1:sloid:7418:0:377004,ch:1:sloid:7418:0:377004,2,120,,,,
ch:1:sloid:7418:0:212651,ch:1:sloid:7418:0:212651,2,120,,,,
ch:1:sloid:93084:0:389441,ch:1:sloid:93084:0:389441,2,120,,,,
ch:1:sloid:93084:0:849687,ch:1:sloid:93084:0:849687,2,120,,,,
ch:1:sloid:87086:0:211342,ch:1:sloid:87086:0:211342,2,120,,,,
ch:1:sloid:87086:0:341755,ch:1:sloid:87086:0:341755,2,120,,,,
ch:1:sloid:93207:0:238002,ch:1:sloid:93207:0:238002,2,120,,,,
ch:1:sloid:93207:0:902391,ch:1:sloid:93207:0:902391,2,120,,,,
ch:1:sloid:93207:0:290138,ch:1:sloid:93207:0:290138,2,120,,,,
ch:1:sloid:93209:0:340392,ch:1:sloid:93209:0:340392,2,120,,,,
ch:1:sloid:93209:0:428195,ch:1:sloid:93209:0:428195,2,120,,,,
ch:1:sloid:92937:0:383223,ch:1:sloid:92937:0:383223,2,120,,,,
ch:1:sloid:92937:0:309730,ch:1:sloid:92937:0:309730,2,120,,,,
ch:1:sloid:92950:0:289497,ch:1:sloid:92950:0:289497,2,120,,,,
ch:1:sloid:92950:0:627535,ch:1:sloid:92950:0:627535,2,120,,,,
ch:1:sloid:93077:0:691145,ch:1:sloid:93077:0:691145,2,120,,,,
ch:1:sloid:93077:0:977322,ch:1:sloid:93077:0:977322,2,120,,,,
ch:1:sloid:87084:0:461725,ch:1:sloid:87084:0:461725,2,120,,,,
ch:1:sloid:87084:0:945950,ch:1:sloid:87084:0:945950,2,120,,,,
ch:1:sloid:92891:0:148468,ch:1:sloid:92891:0:148468,2,120,,,,
ch:1:sloid:92891:0:712567,ch:1:sloid:92891:0:712567,2,120,,,,
ch:1:sloid:92891:0:797034,ch:1:sloid:92891:0:797034,2,120,,,,
ch:1:sloid:92891:0:255797,ch:1:sloid:92891:0:255797,2,120,,,,
ch:1:sloid:92995:0:27066,ch:1:sloid:92995:0:27066,2,120,,,,
ch:1:sloid:92995:0:127988,ch:1:sloid:92995:0:127988,2,120,,,,
ch:1:sloid:92643:0:403911,ch:1:sloid:92643:0:403911,2,120,,,,
ch:1:sloid:92643:0:973919,ch:1:sloid:92643:0:973919,2,120,,,,
ch:1:sloid:95034:0:68142,ch:1:sloid:95034:0:68142,2,120,,,,
ch:1:sloid:95034:0:802959,ch:1:sloid:95034:0:802959,2,120,,,,
ch:1:sloid:95674:0:328717,ch:1:sloid:95674:0:328717,2,120,,,,
ch:1:sloid:95674:0:362715,ch:1:sloid:95674:0:362715,2,120,,,,
ch:1:sloid:93006:0:876606,ch:1:sloid:93006:0:876606,2,120,,,,
ch:1:sloid:93006:0:340837,ch:1:sloid:93006:0:340837,2,120,,,,
ch:1:sloid:93006:0:361057,ch:1:sloid:93006:0:361057,2,120,,,,
ch:1:sloid:93005:0:942412,ch:1:sloid:93005:0:942412,2,120,,,,
ch:1:sloid:93005:0:183637,ch:1:sloid:93005:0:183637,2,120,,,,
ch:1:sloid:93055:0:17364,ch:1:sloid:93055:0:17364,2,120,,,,
ch:1:sloid:93055:0:176137,ch:1:sloid:93055:0:176137,2,120,,,,
ch:1:sloid:3080:0:5995,ch:1:sloid:3080:0:5995,2,120,,,,
ch:1:sloid:3080:0:328246,ch:1:sloid:3080:0:328246,2,120,,,,
ch:1:sloid:92738:0:225737,ch:1:sloid:92738:0:225737,2,120,,,,
ch:1:sloid:92738:0:382285,ch:1:sloid:92738:0:382285,2,120,,,,
ch:1:sloid:92892:0:410163,ch:1:sloid:92892:0:410163,2,120,,,,
ch:1:sloid:1401231:0:987765,ch:1:sloid:1401231:0:987765,2,120,,,,
ch:1:sloid:92893:0:764290,ch:1:sloid:92893:0:764290,2,120,,,,
ch:1:sloid:95667:0:943566,ch:1:sloid:95667:0:943566,2,120,,,,
ch:1:sloid:95667:0:895986,ch:1:sloid:95667:0:895986,2,120,,,,
ch:1:sloid:92894:0:717065,ch:1:sloid:92894:0:717065,2,120,,,,
ch:1:sloid:92894:0:227488,ch:1:sloid:92894:0:227488,2,120,,,,
ch:1:sloid:92894:0:233453,ch:1:sloid:92894:0:233453,2,120,,,,
ch:1:sloid:92894:0:494275,ch:1:sloid:92894:0:494275,2,120,,,,
ch:1:sloid:92895:0:826034,ch:1:sloid:92895:0:826034,2,120,,,,
ch:1:sloid:92895:0:383792,ch:1:sloid:92895:0:383792,2,120,,,,
ch:1:sloid:92750:0:355358,ch:1:sloid:92750:0:355358,2,120,,,,
ch:1:sloid:92750:0:441900,ch:1:sloid:92750:0:441900,2,120,,,,
ch:1:sloid:87061:0:681082,ch:1:sloid:87061:0:681082,2,120,,,,
ch:1:sloid:87061:0:677339,ch:1:sloid:87061:0:677339,2,120,,,,
ch:1:sloid:87061:0:111210,ch:1:sloid:87061:0:111210,2,120,,,,
ch:1:sloid:87061:0:490225,ch:1:sloid:87061:0:490225,2,120,,,,
ch:1:sloid:87061:0:450545,ch:1:sloid:87061:0:450545,2,120,,,,
ch:1:sloid:87061:0:39882,ch:1:sloid:87061:0:39882,2,120,,,,
ch:1:sloid:87061:0:737184,ch:1:sloid:87061:0:737184,2,120,,,,
ch:1:sloid:87061:0:343130,ch:1:sloid:87061:0:343130,2,120,,,,
ch:1:sloid:87061:0:361538,ch:1:sloid:87061:0:361538,2,120,,,,
ch:1:sloid:87061:0:763661,ch:1:sloid:87061:0:763661,2,120,,,,
ch:1:sloid:87061:0:202187,ch:1:sloid:87061:0:202187,2,120,,,,
ch:1:sloid:92900:0:741843,ch:1:sloid:92900:0:741843,2,120,,,,
ch:1:sloid:92900:0:941892,ch:1:sloid:92900:0:941892,2,120,,,,
ch:1:sloid:92680:0:306373,ch:1:sloid:92680:0:306373,2,120,,,,
ch:1:sloid:92680:0:625337,ch:1:sloid:92680:0:625337,2,120,,,,
ch:1:sloid:1400646:0:247273,ch:1:sloid:1400646:0:247273,2,120,,,,
ch:1:sloid:8128:0:337858,ch:1:sloid:8128:0:337858,2,120,,,,
ch:1:sloid:8128:0:598608,ch:1:sloid:8128:0:598608,2,120,,,,
ch:1:sloid:3243:0:34286,ch:1:sloid:3243:0:34286,2,120,,,,
ch:1:sloid:3243:0:651133,ch:1:sloid:3243:0:651133,2,120,,,,
ch:1:sloid:92719:0:712114,ch:1:sloid:92719:0:712114,2,120,,,,
ch:1:sloid:92719:0:74790,ch:1:sloid:92719:0:74790,2,120,,,,
ch:1:sloid:3419:0:945296,ch:1:sloid:3419:0:945296,2,120,,,,
ch:1:sloid:3419:0:68868,ch:1:sloid:3419:0:68868,2,120,,,,
ch:1:sloid:92809:0:357108,ch:1:sloid:92809:0:357108,2,120,,,,
ch:1:sloid:92809:0:416376,ch:1:sloid:92809:0:416376,2,120,,,,
ch:1:sloid:93202:0:627192,ch:1:sloid:93202:0:627192,2,120,,,,
ch:1:sloid:93202:0:910310,ch:1:sloid:93202:0:910310,2,120,,,,
ch:1:sloid:92727:0:338122,ch:1:sloid:92727:0:338122,2,120,,,,
ch:1:sloid:92727:0:83517,ch:1:sloid:92727:0:83517,2,120,,,,
ch:1:sloid:92727:0:691544,ch:1:sloid:92727:0:691544,2,120,,,,
ch:1:sloid:93042:0:79733,ch:1:sloid:93042:0:79733,2,120,,,,
ch:1:sloid:93042:0:422153,ch:1:sloid:93042:0:422153,2,120,,,,
ch:1:sloid:93090:0:733885,ch:1:sloid:93090:0:733885,2,120,,,,
ch:1:sloid:87087:0:279998,ch:1:sloid:87087:0:279998,2,120,,,,
ch:1:sloid:87087:0:782489,ch:1:sloid:87087:0:782489,2,120,,,,
ch:1:sloid:92751:0:582975,ch:1:sloid:92751:0:582975,2,120,,,,
ch:1:sloid:92751:0:662408,ch:1:sloid:92751:0:662408,2,120,,,,
ch:1:sloid:93126:0:4778,ch:1:sloid:93126:0:4778,2,120,,,,
ch:1:sloid:93126:0:514068,ch:1:sloid:93126:0:514068,2,120,,,,
ch:1:sloid:95670:0:707271,ch:1:sloid:95670:0:707271,2,120,,,,
ch:1:sloid:95670:0:584851,ch:1:sloid:95670:0:584851,2,120,,,,
ch:1:sloid:95671:0:747199,ch:1:sloid:95671:0:747199,2,120,,,,
ch:1:sloid:95671:0:523231,ch:1:sloid:95671:0:523231,2,120,,,,
ch:1:sloid:92907:0:531051,ch:1:sloid:92907:0:531051,2,120,,,,
ch:1:sloid:93067:0:849817,ch:1:sloid:93067:0:849817,2,120,,,,
ch:1:sloid:93067:0:856630,ch:1:sloid:93067:0:856630,2,120,,,,
ch:1:sloid:93127:0:302355,ch:1:sloid:93127:0:302355,2,120,,,,
ch:1:sloid:93127:0:345224,ch:1:sloid:93127:0:345224,2,120,,,,
ch:1:sloid:93019:0:995480,ch:1:sloid:93019:0:995480,2,120,,,,
ch:1:sloid:93019:0:430906,ch:1:sloid:93019:0:430906,2,120,,,,
ch:1:sloid:92722:0:716469,ch:1:sloid:92722:0:716469,2,120,,,,
ch:1:sloid:92722:0:791451,ch:1:sloid:92722:0:791451,2,120,,,,
ch:1:sloid:92908:0:978313,ch:1:sloid:92908:0:978313,2,120,,,,
ch:1:sloid:92908:0:133312,ch:1:sloid:92908:0:133312,2,120,,,,
ch:1:sloid:92902:0:242892,ch:1:sloid:92902:0:242892,2,120,,,,
ch:1:sloid:92902:0:928729,ch:1:sloid:92902:0:928729,2,120,,,,
ch:1:sloid:95224:0:662462,ch:1:sloid:95224:0:662462,2,120,,,,
ch:1:sloid:95224:0:254343,ch:1:sloid:95224:0:254343,2,120,,,,
ch:1:sloid:93170:0:16728,ch:1:sloid:93170:0:16728,2,120,,,,
ch:1:sloid:93170:0:158723,ch:1:sloid:93170:0:158723,2,120,,,,
ch:1:sloid:92636:0:628025,ch:1:sloid:92636:0:628025,2,120,,,,
ch:1:sloid:92636:0:387829,ch:1:sloid:92636:0:387829,2,120,,,,
ch:1:sloid:92903:0:979613,ch:1:sloid:92903:0:979613,2,120,,,,
ch:1:sloid:92903:0:763134,ch:1:sloid:92903:0:763134,2,120,,,,
ch:1:sloid:92903:0:611331,ch:1:sloid:92903:0:611331,2,120,,,,
ch:1:sloid:92903:0:877146,ch:1:sloid:92903:0:877146,2,120,,,,
ch:1:sloid:92904:0:204490,ch:1:sloid:92904:0:204490,2,120,,,,
ch:1:sloid:92904:0:725153,ch:1:sloid:92904:0:725153,2,120,,,,
ch:1:sloid:95043:0:931591,ch:1:sloid:95043:0:931591,2,120,,,,
ch:1:sloid:95043:0:202837,ch:1:sloid:95043:0:202837,2,120,,,,
ch:1:sloid:92700:0:462920,ch:1:sloid:92700:0:462920,2,120,,,,
ch:1:sloid:92700:0:377463,ch:1:sloid:92700:0:377463,2,120,,,,
ch:1:sloid:87089:0:97619,ch:1:sloid:87089:0:97619,2,120,,,,
ch:1:sloid:87089:0:962742,ch:1:sloid:87089:0:962742,2,120,,,,
ch:1:sloid:1401801:0:721518,ch:1:sloid:1401801:0:721518,2,120,,,,
ch:1:sloid:1401801:0:158572,ch:1:sloid:1401801:0:158572,2,120,,,,
ch:1:sloid:1401794:0:961423,ch:1:sloid:1401794:0:961423,2,120,,,,
ch:1:sloid:1401794:0:892727,ch:1:sloid:1401794:0:892727,2,120,,,,
ch:1:sloid:1401097:0:49537,ch:1:sloid:1401097:0:49537,2,120,,,,
ch:1:sloid:1401097:0:683792,ch:1:sloid:1401097:0:683792,2,120,,,,
ch:1:sloid:1401802:0:983637,ch:1:sloid:1401802:0:983637,2,120,,,,
ch:1:sloid:1401802:0:665187,ch:1:sloid:1401802:0:665187,2,120,,,,
ch:1:sloid:1401800:0:283242,ch:1:sloid:1401800:0:283242,2,120,,,,
ch:1:sloid:1401800:0:388263,ch:1:sloid:1401800:0:388263,2,120,,,,
ch:1:sloid:1401800:0:229839,ch:1:sloid:1401800:0:229839,2,120,,,,
ch:1:sloid:1401793:0:323825,ch:1:sloid:1401793:0:323825,2,120,,,,
ch:1:sloid:1401793:0:72789,ch:1:sloid:1401793:0:72789,2,120,,,,
ch:1:sloid:93213:0:900828,ch:1:sloid:93213:0:900828,2,120,,,,
ch:1:sloid:93213:0:797616,ch:1:sloid:93213:0:797616,2,120,,,,
ch:1:sloid:93171:0:3091,ch:1:sloid:93171:0:3091,2,120,,,,
ch:1:sloid:93171:0:561470,ch:1:sloid:93171:0:561470,2,120,,,,
ch:1:sloid:95052:0:276226,ch:1:sloid:95052:0:276226,2,120,,,,
ch:1:sloid:95052:0:890384,ch:1:sloid:95052:0:890384,2,120,,,,
ch:1:sloid:93122:0:766399,ch:1:sloid:93122:0:766399,2,120,,,,
ch:1:sloid:93122:0:528967,ch:1:sloid:93122:0:528967,2,120,,,,
ch:1:sloid:92905:0:114474,ch:1:sloid:92905:0:114474,2,120,,,,
ch:1:sloid:92905:0:263736,ch:1:sloid:92905:0:263736,2,120,,,,
ch:1:sloid:92970:0:569496,ch:1:sloid:92970:0:569496,2,120,,,,
ch:1:sloid:92970:0:934921,ch:1:sloid:92970:0:934921,2,120,,,,
ch:1:sloid:92970:0:993401,ch:1:sloid:92970:0:993401,2,120,,,,
ch:1:sloid:92970:0:131826,ch:1:sloid:92970:0:131826,2,120,,,,
ch:1:sloid:92696:0:465420,ch:1:sloid:92696:0:465420,2,120,,,,
ch:1:sloid:92696:0:143169,ch:1:sloid:92696:0:143169,2,120,,,,
ch:1:sloid:1401233:0:744402,ch:1:sloid:1401233:0:744402,2,120,,,,
ch:1:sloid:1401233:0:431711,ch:1:sloid:1401233:0:431711,2,120,,,,
ch:1:sloid:1401004:0:615661,ch:1:sloid:1401004:0:615661,2,120,,,,
ch:1:sloid:1401004:0:571645,ch:1:sloid:1401004:0:571645,2,120,,,,
ch:1:sloid:1401640:0:478622,ch:1:sloid:1401640:0:478622,2,120,,,,
ch:1:sloid:1401640:0:875519,ch:1:sloid:1401640:0:875519,2,120,,,,
ch:1:sloid:1401797:0:434298,ch:1:sloid:1401797:0:434298,2,120,,,,
ch:1:sloid:1401797:0:783746,ch:1:sloid:1401797:0:783746,2,120,,,,
ch:1:sloid:1401638:0:950908,ch:1:sloid:1401638:0:950908,2,120,,,,
