stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,platform_code,stop_timezone_header
ch:1:sloid:93004:0:908664,,"Meinier, Pralys",,46.2432250,6.22646600,,,0,S0101103,,
S0101104,,Mervelet,,46.2195370,6.12274500,,,1,,,
0101104_R,,Mervelet,,46.2195370,6.12274500,,,0,S0101104,R,
ch:1:sloid:92855:0:416571,,"Genève, Mervelet",,46.2195370,6.12274500,,,0,S0101104,,
S0101105,,Mervelet,,46.2196400,6.12304100,,,1,,,
0101105_S,,Mervelet,,46.2196400,6.12304100,,,0,S0101105,S,
ch:1:sloid:92855:0:507412,,"Genève, Mervelet",,46.2196400,6.12304100,,,0,S0101105,,
S0101106,,Métropole,,46.2032410,6.15139900,,,1,,,
0101106_M,,Métropole,,46.2032410,6.15139900,,,0,S0101106,M,
ch:1:sloid:92856:0:852722,,"Genève, Métropole",,46.2032410,6.15139900,,,0,S0101106,,
S0101107,,Métropole,,46.2033420,6.15077500,,,1,,,
0101107_N,,Métropole,,46.2033420,6.15077500,,,0,S0101107,N,
ch:1:sloid:92856:0:780275,,"Genève, Métropole",,46.2033420,6.15077500,,,0,S0101107,,
S0101108,,Machefer,,46.2726420,6.14107800,,,1,,,
0101108_E,,Machefer,,46.2726420,6.14107800,,,0,S0101108,E,
ch:1:sloid:3046:0:876092,,"Versoix, Machefer",,46.2726420,6.14107800,,,0,S0101108,,
S0101109,,Machefer,,46.2720440,6.14071600,,,1,,,
0101109_F,,Machefer,,46.2720440,6.14071600,,,0,S0101109,F,
ch:1:sloid:3046:0:36222,,"Versoix, Machefer",,46.2720440,6.14071600,,,0,S0101109,,
S0101110,,Machefer,,46.2725930,6.14158500,,,1,,,
0101110_G,,Machefer,,46.2725930,6.14158500,,,0,S0101110,G,
ch:1:sloid:3046:0:575960,,"Versoix, Machefer",,46.2725930,6.14158500,,,0,S0101110,,
S0101111,,Montagne,,46.2046580,6.19930900,,,1,,,
0101111_F,,Montagne,,46.2046580,6.19930900,,,0,S0101111,F,
ch:1:sloid:92697:0:238614,,"Chêne-Bougeries, Montagne",,46.2046580,6.19930900,,,0,S0101111,,
S0101112,,Montagne,,46.2053680,6.20005800,,,1,,,
0101112_G,,Montagne,,46.2053680,6.20005800,,,0,S0101112,G,
ch:1:sloid:92697:0:237497,,"Chêne-Bougeries, Montagne",,46.2053680,6.20005800,,,0,S0101112,,
S0101113,,Montalègre,,46.2215990,6.18053100,,,1,,,
0101113_G,,Montalègre,,46.2215990,6.18053100,,,0,S0101113,G,
ch:1:sloid:92749:0:114079,,"Cologny, Montalègre",,46.2215990,6.18053100,,,0,S0101113,,
S0101114,,Montalègre,,46.2212250,6.18008600,,,1,,,
0101114_H,,Montalègre,,46.2212250,6.18008600,,,0,S0101114,H,
ch:1:sloid:92749:0:269153,,"Cologny, Montalègre",,46.2212250,6.18008600,,,0,S0101114,,
S0101116,,Mon-Idée,,46.2036900,6.22199400,,,1,,,
0101116_H,,Mon-Idée,,46.2036900,6.22199400,,,0,S0101116,H,
ch:1:sloid:93119:0:165361,,"Thônex, Mon-Idée",,46.2036900,6.22199400,,,0,S0101116,,
S0101117,,Mon-Idée,,46.2040920,6.22335800,,,1,,,
0101117_I,,Mon-Idée,,46.2040920,6.22335800,,,0,S0101117,I,
ch:1:sloid:93119:0:317791,,"Thônex, Mon-Idée",,46.2040920,6.22335800,,,0,S0101117,,
S0101118,,Mon-Idée,,46.2047270,6.22215200,,,1,,,
0101118_J,,Mon-Idée,,46.2047270,6.22215200,,,0,S0101118,J,
ch:1:sloid:93119:0:313677,,"Thônex, Mon-Idée",,46.2047270,6.22215200,,,0,S0101118,,
S0101122,,Miléant,,46.2047310,6.12756000,,,1,,,
0101122_A,,Miléant,,46.2047310,6.12756000,,,0,S0101122,A,
ch:1:sloid:92858:0:844950,,"Genève, Miléant",,46.2047310,6.12756000,,,0,S0101122,,
S0101123,,Miléant,,46.2047350,6.12797500,,,1,,,
0101123_B,,Miléant,,46.2047350,6.12797500,,,0,S0101123,B,
ch:1:sloid:92858:0:256311,,"Genève, Miléant",,46.2047350,6.12797500,,,0,S0101123,,
S0101124,,Miremont,,46.1891760,6.15665400,,,1,,,
0101124_O,,Miremont,,46.1891760,6.15665400,,,0,S0101124,O,
ch:1:sloid:92860:0:765133,,"Genève, Miremont",,46.1891760,6.15665400,,,0,S0101124,,
S0101125,,Miremont,,46.1891230,6.15596900,,,1,,,
0101125_P,,Miremont,,46.1891230,6.15596900,,,0,S0101125,P,
ch:1:sloid:92860:0:422845,,"Genève, Miremont",,46.1891230,6.15596900,,,0,S0101125,,
S0101126,,Moillebeau,,46.2203400,6.12912900,,,1,,,
0101126_Y,,Moillebeau,,46.2203400,6.12912900,,,0,S0101126,Y,
ch:1:sloid:92861:0:765480,,"Genève, Moillebeau",,46.2203400,6.12912900,,,0,S0101126,,
S0101127,,Moillebeau,,46.2206170,6.12969300,,,1,,,
0101127_Z,,Moillebeau,,46.2206170,6.12969300,,,0,S0101127,Z,
ch:1:sloid:92861:0:808978,,"Genève, Moillebeau",,46.2206170,6.12969300,,,0,S0101127,,
S0101128,,Milière,,46.1654880,6.15824700,,,1,,,
0101128_O,,Milière,,46.1654880,6.15824700,,,0,S0101128,O,
ch:1:sloid:93205:0:177357,,"Vessy, Milière",,46.1654880,6.15824700,,,0,S0101128,,
S0101129,,Milière,,46.1656900,6.15778900,,,1,,,
0101129_P,,Milière,,46.1656900,6.15778900,,,0,S0101129,P,
ch:1:sloid:93205:0:428875,,"Vessy, Milière",,46.1656900,6.15778900,,,0,S0101129,,
S0101130,,Malagny,,46.2708920,6.15885400,,,1,,,
0101130_H,,Malagny,,46.2708920,6.15885400,,,0,S0101130,H,
ch:1:sloid:92933:0:294476,,"Genthod, Malagny",,46.2708920,6.15885400,,,0,S0101130,,
S0101131,,Malagny,,46.2715250,6.15919000,,,1,,,
0101131_I,,Malagny,,46.2715250,6.15919000,,,0,S0101131,I,
ch:1:sloid:92933:0:777712,,"Genthod, Malagny",,46.2715250,6.15919000,,,0,S0101131,,
S0101132,,Le Moulin,,46.1814900,6.00733800,,,1,,,
0101132_I,,Le Moulin,,46.1814900,6.00733800,,,0,S0101132,I,
ch:1:sloid:92769:0:569343,,"La Plaine, Le Moulin",,46.1814900,6.00733800,,,0,S0101132,,
S0101133,,Le Moulin,,46.1813810,6.00725000,,,1,,,
0101133_J,,Le Moulin,,46.1813810,6.00725000,,,0,S0101133,J,
ch:1:sloid:92769:0:141972,,"La Plaine, Le Moulin",,46.1813810,6.00725000,,,0,S0101133,,
S0101134,,Malpertuis,,46.1822680,6.06418000,,,1,,,
0101134_Y,,Malpertuis,,46.1822680,6.06418000,,,0,S0101134,Y,
ch:1:sloid:92659:0:293614,,"Bernex, Malpertuis",,46.1822680,6.06418000,,,0,S0101134,,
S0101135,,Malpertuis,,46.1820410,6.06470400,,,1,,,
0101135_Z,,Malpertuis,,46.1820410,6.06470400,,,0,S0101135,Z,
ch:1:sloid:92659:0:548555,,"Bernex, Malpertuis",,46.1820410,6.06470400,,,0,S0101135,,
S0101136,,Molard,,46.2039630,6.14844100,,,1,,,
0101136_W,,Molard,,46.2039630,6.14844100,,,0,S0101136,W,
ch:1:sloid:92862:0:483701,,"Genève, Molard",,46.2039630,6.14844100,,,0,S0101136,,
S0101137,,Molard,,46.2041260,6.14854000,,,1,,,
0101137_X,,Molard,,46.2041260,6.14854000,,,0,S0101137,X,
ch:1:sloid:92862:0:222488,,"Genève, Molard",,46.2041260,6.14854000,,,0,S0101137,,
S0101138,,Molard,,46.2030240,6.14733600,,,1,,,
0101138_Y,,Molard,,46.2030240,6.14733600,,,0,S0101138,Y,
ch:1:sloid:92862:0:107024,,"Genève, Molard",,46.2030240,6.14733600,,,0,S0101138,,
S0101139,,Molard,,46.2032360,6.14696800,,,1,,,
0101139_Z,,Molard,,46.2032360,6.14696800,,,0,S0101139,Z,
ch:1:sloid:92862:0:143914,,"Genève, Molard",,46.2032360,6.14696800,,,0,S0101139,,
S0101140,,Saint-Genis-Porte de France,,46.2409380,6.02914100,,,1,,,
0101140_A,,Saint-Genis-Porte de France,,46.2409380,6.02914100,,,0,S0101140,A,
ch:1:sloid:1402572:0:137791,,Saint-Genis-Porte de France,,46.2409380,6.02914100,,,0,S0101140,,
S0101141,,Saint-Genis-Porte de France,,46.2410730,6.02847600,,,1,,,
0101141_B,,Saint-Genis-Porte de France,,46.2410730,6.02847600,,,0,S0101141,B,
ch:1:sloid:1402572:0:193741,,Saint-Genis-Porte de France,,46.2410730,6.02847600,,,0,S0101141,,
S0101142,,Maisons-Neuves,,46.2613670,6.23032900,,,1,,,
0101142_A,,Maisons-Neuves,,46.2613670,6.23032900,,,0,S0101142,A,
ch:1:sloid:92763:0:987446,,"Corsier GE, Maisons-Neuves",,46.2613670,6.23032900,,,0,S0101142,,
S0101143,,Maisons-Neuves,,46.2616700,6.22999800,,,1,,,
0101143_C,,Maisons-Neuves,,46.2616700,6.22999800,,,0,S0101143,C,
ch:1:sloid:92763:0:909479,,"Corsier GE, Maisons-Neuves",,46.2616700,6.22999800,,,0,S0101143,,
S0101144,,Maisons-Neuves,,46.2621120,6.23101300,,,1,,,
0101144_B,,Maisons-Neuves,,46.2621120,6.23101300,,,0,S0101144,B,
ch:1:sloid:92763:0:797928,,"Corsier GE, Maisons-Neuves",,46.2621120,6.23101300,,,0,S0101144,,
S0101146,,Moillesulaz,,46.1924850,6.20658200,,,1,,,
0101146_A,,Moillesulaz,,46.1924850,6.20658200,,,0,S0101146,A,
ch:1:sloid:93118:0:1850,,"Thônex, Moillesulaz",,46.1924850,6.20658200,,,0,S0101146,,
S0101147,,Moillesulaz,,46.1924400,6.20658300,,,1,,,
0101147_B,,Moillesulaz,,46.1924400,6.20658300,,,0,S0101147,B,
ch:1:sloid:93118:0:11534,,"Thônex, Moillesulaz",,46.1924400,6.20658300,,,0,S0101147,,
S0101148,,Moillesulaz,,46.1923480,6.20644200,,,1,,,
0101148_D,,Moillesulaz,,46.1923480,6.20644200,,,0,S0101148,D,
ch:1:sloid:93118:0:435432,,"Thônex, Moillesulaz",,46.1923480,6.20644200,,,0,S0101148,,
S0101149,,Moillesulaz,,46.1924410,6.20588300,,,1,,,
0101149_C,,Moillesulaz,,46.1924410,6.20588300,,,0,S0101149,C,
ch:1:sloid:93118:0:64394,,"Thônex, Moillesulaz",,46.1924410,6.20588300,,,0,S0101149,,
S0101150,,Môle,,46.2133670,6.14548300,,,1,,,
0101150_S,,Môle,,46.2133670,6.14548300,,,0,S0101150,S,
ch:1:sloid:92863:0:888140,,"Genève, Môle",,46.2133670,6.14548300,,,0,S0101150,,
S0101151,,Môle,,46.2131400,6.14528100,,,1,,,
0101151_Z,,Môle,,46.2131400,6.14528100,,,0,S0101151,Z,
ch:1:sloid:92863:0:158291,,"Genève, Môle",,46.2131400,6.14528100,,,0,S0101151,,
S0101152,,Mollaz,,46.1542170,6.03357000,,,1,,,
0101152_G,,Mollaz,,46.1542170,6.03357000,,,0,S0101152,G,
ch:1:sloid:92972:0:105861,,"Laconnex, Mollaz",,46.1542170,6.03357000,,,0,S0101152,,
S0101153,,Mollaz,,46.1543470,6.03387800,,,1,,,
0101153_H,,Mollaz,,46.1543470,6.03387800,,,0,S0101153,H,
ch:1:sloid:92972:0:110645,,"Laconnex, Mollaz",,46.1543470,6.03387800,,,0,S0101153,,
S0101154,,"Jussy, Monniaz",,46.2418460,6.30612300,,,1,,,
0101154_W,,"Jussy, Monniaz",,46.2418460,6.30612300,,,0,S0101154,W,
ch:1:sloid:92966:0:856982,,"Jussy, Monniaz",,46.2418460,6.30612300,,,0,S0101154,,
S0101155,,Annemasse-Parc Montessuit,,46.1942780,6.23101300,,,1,,,
0101155_M,,Annemasse-Parc Montessuit,,46.1942780,6.23101300,,,0,S0101155,M,
0101155,,"Annemasse, Parc Montessuit",,46.1942780,6.23101300,,,0,S0101155,M,
S0101157,,Crêts-de-Morillon,,46.2287610,6.12756500,,,1,,,
0101157_B,,Crêts-de-Morillon,,46.2287610,6.12756500,,,0,S0101157,B,
ch:1:sloid:92940:0:698503,,"Grand-Saconnex, Crêts-Morillon",,46.2287610,6.12756500,,,0,S0101157,,
S0101158,,Crêts-de-Morillon,,46.2286630,6.12839700,,,1,,,
0101158_C,,Crêts-de-Morillon,,46.2286630,6.12839700,,,0,S0101158,C,
ch:1:sloid:92940:0:624134,,"Grand-Saconnex, Crêts-Morillon",,46.2286630,6.12839700,,,0,S0101158,,
S0101160,,Monthoux,,46.2106200,6.14834800,,,1,,,
0101160_U,,Monthoux,,46.2106200,6.14834800,,,0,S0101160,U,
ch:1:sloid:92866:0:412062,,"Genève, Monthoux",,46.2106200,6.14834800,,,0,S0101160,,
S0101161,,Monthoux,,46.2101180,6.14855400,,,1,,,
0101161_V,,Monthoux,,46.2101180,6.14855400,,,0,S0101161,V,
ch:1:sloid:92866:0:777527,,"Genève, Monthoux",,46.2101180,6.14855400,,,0,S0101161,,
S0101162,,La Mouille,,46.1650350,6.18359700,,,1,,,
0101162_K,,La Mouille,,46.1650350,6.18359700,,,0,S0101162,K,
ch:1:sloid:93200:0:500724,,"Veyrier, La Mouille",,46.1650350,6.18359700,,,0,S0101162,,
S0101163,,La Mouille,,46.1647070,6.18321600,,,1,,,
0101163_L,,La Mouille,,46.1647070,6.18321600,,,0,S0101163,L,
ch:1:sloid:93200:0:629472,,"Veyrier, La Mouille",,46.1647070,6.18321600,,,0,S0101163,,
S0101164,,Maison des Parlements,,46.2257940,6.12381300,,,1,,,
0101164_E,,Maison des Parlements,,46.2257940,6.12381300,,,0,S0101164,E,
ch:1:sloid:92852:0:601101,,"Genève, Maison des Parlements",,46.2257940,6.12381300,,,0,S0101164,,
S0101165,,Maison des Parlements,,46.2260010,6.12382100,,,1,,,
0101165_F,,Maison des Parlements,,46.2260010,6.12382100,,,0,S0101165,F,
ch:1:sloid:92852:0:960927,,"Genève, Maison des Parlements",,46.2260010,6.12382100,,,0,S0101165,,
S0101166,,Moulières,,46.2169260,6.06138700,,,1,,,
0101166_S,,Moulières,,46.2169260,6.06138700,,,0,S0101166,S,
ch:1:sloid:93098:0:178271,,"Satigny, Moulières",,46.2169260,6.06138700,,,0,S0101166,,
S0101167,,Moulières,,46.2168750,6.06158300,,,1,,,
0101167_T,,Moulières,,46.2168750,6.06158300,,,0,S0101167,T,
ch:1:sloid:93098:0:978424,,"Satigny, Moulières",,46.2168750,6.06158300,,,0,S0101167,,
S0101168,,Moulin-de-Richelien,,46.2808580,6.13732600,,,1,,,
0101168_Q,,Moulin-de-Richelien,,46.2808580,6.13732600,,,0,S0101168,Q,
ch:1:sloid:95675:0:231360,,"Versoix, Moulin-de-Richelien",,46.2808580,6.13732600,,,0,S0101168,,
S0101169,,Moulin-de-Richelien,,46.2810180,6.13801000,,,1,,,
0101169_R,,Moulin-de-Richelien,,46.2810180,6.13801000,,,0,S0101169,R,
ch:1:sloid:95675:0:57431,,"Versoix, Moulin-de-Richelien",,46.2810180,6.13801000,,,0,S0101169,,
S0101170,,Merlinge,,46.2486270,6.24717200,,,1,,,
0101170_D,,Merlinge,,46.2486270,6.24717200,,,0,S0101170,D,
ch:1:sloid:93002:0:167260,,"Meinier, Merlinge",,46.2486270,6.24717200,,,0,S0101170,,
S0101171,,Merlinge,,46.2487100,6.24739100,,,1,,,
0101171_E,,Merlinge,,46.2487100,6.24739100,,,0,S0101171,E,
ch:1:sloid:93002:0:52495,,"Meinier, Merlinge",,46.2487100,6.24739100,,,0,S0101171,,
S0101172,,Moraines,,46.1825060,6.14374200,,,1,,,
0101172_N,,Moraines,,46.1825060,6.14374200,,,0,S0101172,N,
ch:1:sloid:92678:0:591366,,"Carouge GE, Moraines",,46.1825060,6.14374200,,,0,S0101172,,
S0101173,,Marsillon,,46.1674820,6.15484600,,,1,,,
0101173_M,,Marsillon,,46.1674820,6.15484600,,,0,S0101173,M,
ch:1:sloid:93204:0:169499,,"Vessy, Marsillon",,46.1674820,6.15484600,,,0,S0101173,,
S0101174,,Marsillon,,46.1677100,6.15504800,,,1,,,
0101174_N,,Marsillon,,46.1677100,6.15504800,,,0,S0101174,N,
ch:1:sloid:93204:0:143249,,"Vessy, Marsillon",,46.1677100,6.15504800,,,0,S0101174,,
S0101175,,Maisonnette,,46.1632220,6.04875900,,,1,,,
0101175_I,,Maisonnette,,46.1632220,6.04875900,,,0,S0101175,I,
ch:1:sloid:92658:0:875720,,"Bernex, Maisonnette",,46.1632220,6.04875900,,,0,S0101175,,
S0101176,,Maisonnette,,46.1632790,6.04900400,,,1,,,
0101176_J,,Maisonnette,,46.1632790,6.04900400,,,0,S0101176,J,
ch:1:sloid:92658:0:17684,,"Bernex, Maisonnette",,46.1632790,6.04900400,,,0,S0101176,,
S0101177,,Montesquiou,,46.1810950,6.10596800,,,1,,,
0101177_O,,Montesquiou,,46.1810950,6.10596800,,,0,S0101177,O,
ch:1:sloid:93039:0:435944,,"Onex, Montesquiou",,46.1810950,6.10596800,,,0,S0101177,,
S0101178,,Montesquiou,,46.1812100,6.10575800,,,1,,,
0101178_P,,Montesquiou,,46.1812100,6.10575800,,,0,S0101178,P,
ch:1:sloid:93039:0:435354,,"Onex, Montesquiou",,46.1812100,6.10575800,,,0,S0101178,,
S0101179,,Mont-Blanc,,46.2070630,6.14727900,,,1,,,
0101179_G,,Mont-Blanc,,46.2070630,6.14727900,,,0,S0101179,G,
ch:1:sloid:92864:0:294522,,"Genève, Mont-Blanc",,46.2070630,6.14727900,,,0,S0101179,,
S0101180,,Mont-Blanc,,46.2076310,6.14664300,,,1,,,
0101180_H,,Mont-Blanc,,46.2076310,6.14664300,,,0,S0101180,H,
ch:1:sloid:92864:0:372352,,"Genève, Mont-Blanc",,46.2076310,6.14664300,,,0,S0101180,,
S0101181,,Maison du Terroir,,46.1659940,6.07612700,,,1,,,
0101181_L,,Maison du Terroir,,46.1659940,6.07612700,,,0,S0101181,L,
ch:1:sloid:95014:0:472904,,"Bernex, Maison du Terroir",,46.1659940,6.07612700,,,0,S0101181,,
S0101182,,Maison du Terroir,,46.1659030,6.07607800,,,1,,,
0101182_M,,Maison du Terroir,,46.1659030,6.07607800,,,0,S0101182,M,
ch:1:sloid:95014:0:513295,,"Bernex, Maison du Terroir",,46.1659030,6.07607800,,,0,S0101182,,
S0101183,,Montfleury,,46.2914010,6.16331700,,,1,,,
0101183_I,,Montfleury,,46.2914010,6.16331700,,,0,S0101183,I,
ch:1:sloid:93188:0:57586,,"Versoix, Montfleury",,46.2914010,6.16331700,,,0,S0101183,,
S0101184,,Montfleury,,46.2914500,6.16369200,,,1,,,
0101184_J,,Montfleury,,46.2914500,6.16369200,,,0,S0101184,J,
ch:1:sloid:93188:0:392629,,"Versoix, Montfleury",,46.2914500,6.16369200,,,0,S0101184,,
S0101186,,Meinier-Tour,,46.2457800,6.23153100,,,1,,,
0101186_E,,Meinier-Tour,,46.2457800,6.23153100,,,0,S0101186,E,
ch:1:sloid:87077:0:284617,,"Meinier, Tour",,46.2457800,6.23153100,,,0,S0101186,,
S0101187,,Meinier-Tour,,46.2458150,6.23146500,,,1,,,
0101187_F,,Meinier-Tour,,46.2458150,6.23146500,,,0,S0101187,F,
ch:1:sloid:87077:0:977470,,"Meinier, Tour",,46.2458150,6.23146500,,,0,S0101187,,
S0101188,,Motta,,46.2199790,6.13525500,,,1,,,
0101188_M,,Motta,,46.2199790,6.13525500,,,0,S0101188,M,
ch:1:sloid:92867:0:688095,,"Genève, Motta",,46.2199790,6.13525500,,,0,S0101188,,
S0101189,,Motta,,46.2190320,6.13422800,,,1,,,
0101189_N,,Motta,,46.2190320,6.13422800,,,0,S0101189,N,
ch:1:sloid:92867:0:49793,,"Genève, Motta",,46.2190320,6.13422800,,,0,S0101189,,
S0101190,,Musée d'ethnographie,,46.1980230,6.13642800,,,1,,,
0101190_J,,Musée d'ethnographie,,46.1980230,6.13642800,,,0,S0101190,J,
ch:1:sloid:92868:0:332090,,"Genève, Musée d'ethnographie",,46.1980230,6.13642800,,,0,S0101190,,
S0101191,,Musée d'ethnographie,,46.1978740,6.13600400,,,1,,,
0101191_K,,Musée d'ethnographie,,46.1978740,6.13600400,,,0,S0101191,K,
ch:1:sloid:92868:0:608922,,"Genève, Musée d'ethnographie",,46.1978740,6.13600400,,,0,S0101191,,
S0101192,,Muguets,,46.1712580,6.16013100,,,1,,,
0101192_I,,Muguets,,46.1712580,6.16013100,,,0,S0101192,I,
ch:1:sloid:93206:0:159443,,"Vessy, Muguets",,46.1712580,6.16013100,,,0,S0101192,,
S0101193,,Muguets,,46.1713060,6.16035000,,,1,,,
0101193_J,,Muguets,,46.1713060,6.16035000,,,0,S0101193,J,
ch:1:sloid:93206:0:965448,,"Vessy, Muguets",,46.1713060,6.16035000,,,0,S0101193,,
S0101194,,Murailles,,46.2421830,6.24521200,,,1,,,
0101194_K,,Murailles,,46.2421830,6.24521200,,,0,S0101194,K,
ch:1:sloid:93003:0:618065,,"Meinier, Murailles",,46.2421830,6.24521200,,,0,S0101194,,
S0101196,,Murailles,,46.2420940,6.24530500,,,1,,,
0101196_M,,Murailles,,46.2420940,6.24530500,,,0,S0101196,M,
ch:1:sloid:93003:0:25878,,"Meinier, Murailles",,46.2420940,6.24530500,,,0,S0101196,,
S0101197,,Muséum,,46.1986400,6.15737700,,,1,,,
0101197_A,,Muséum,,46.1986400,6.15737700,,,0,S0101197,A,
ch:1:sloid:92870:0:468173,,"Genève, Muséum",,46.1986400,6.15737700,,,0,S0101197,,
S0101198,,Muséum,,46.1984940,6.15722500,,,1,,,
0101198_B,,Muséum,,46.1984940,6.15722500,,,0,S0101198,B,
ch:1:sloid:92870:0:439054,,"Genève, Muséum",,46.1984940,6.15722500,,,0,S0101198,,
S0101199,,Muséum,,46.1984080,6.15831500,,,1,,,
0101199_C,,Muséum,,46.1984080,6.15831500,,,0,S0101199,C,
ch:1:sloid:92870:0:549856,,"Genève, Muséum",,46.1984080,6.15831500,,,0,S0101199,,
S0101200,,Muséum,,46.1981950,6.15859200,,,1,,,
0101200_D,,Muséum,,46.1981950,6.15859200,,,0,S0101200,D,
ch:1:sloid:92870:0:282140,,"Genève, Muséum",,46.1981950,6.15859200,,,0,S0101200,,
S0101201,,Musée Voltaire,,46.2069870,6.13361000,,,1,,,
0101201_E,,Musée Voltaire,,46.2069870,6.13361000,,,0,S0101201,E,
ch:1:sloid:92869:0:870729,,"Genève, Musée Voltaire",,46.2069870,6.13361000,,,0,S0101201,,
S0101202,,Musée Voltaire,,46.2073620,6.13415800,,,1,,,
0101202_F,,Musée Voltaire,,46.2073620,6.13415800,,,0,S0101202,F,
ch:1:sloid:92869:0:16675,,"Genève, Musée Voltaire",,46.2073620,6.13415800,,,0,S0101202,,
S0101203,,Meyrin-Village,,46.2289290,6.07180400,,,1,,,
0101203_G,,Meyrin-Village,,46.2289290,6.07180400,,,0,S0101203,G,
ch:1:sloid:93026:0:653139,,"Meyrin, village",,46.2289290,6.07180400,,,0,S0101203,,
S0101204,,Meyrin-Village,,46.2288160,6.07218300,,,1,,,
0101204_F,,Meyrin-Village,,46.2288160,6.07218300,,,0,S0101204,F,
ch:1:sloid:93026:0:714559,,"Meyrin, village",,46.2288160,6.07218300,,,0,S0101204,,
S0101205,,Meyrin-Village,,46.2297910,6.07241800,,,1,,,
0101205_H,,Meyrin-Village,,46.2297910,6.07241800,,,0,S0101205,H,
ch:1:sloid:93026:0:54509,,"Meyrin, village",,46.2297910,6.07241800,,,0,S0101205,,
S0101206,,Meyrin-Village,,46.2294590,6.07176500,,,1,,,
0101206_I,,Meyrin-Village,,46.2294590,6.07176500,,,0,S0101206,I,
ch:1:sloid:93026:0:598031,,"Meyrin, village",,46.2294590,6.07176500,,,0,S0101206,,
S0101207,,Nant-d'Avril,,46.2257080,6.05699100,,,1,,,
0101207_M,,Nant-d'Avril,,46.2257080,6.05699100,,,0,S0101207,M,
ch:1:sloid:4812:0:103999,,"Satigny, Nant-d'Avril",,46.2257080,6.05699100,,,0,S0101207,,
S0101208,,Nant-d'Avril,,46.2257320,6.05679600,,,1,,,
0101208_N,,Nant-d'Avril,,46.2257320,6.05679600,,,0,S0101208,N,
ch:1:sloid:4812:0:590196,,"Satigny, Nant-d'Avril",,46.2257320,6.05679600,,,0,S0101208,,
S0101209,,Nant-d'Aisy,,46.2708470,6.21914300,,,1,,,
0101209_K,,Nant-d'Aisy,,46.2708470,6.21914300,,,0,S0101209,K,
ch:1:sloid:92764:0:512117,,"Anières, Nant-d'Aisy",,46.2708470,6.21914300,,,0,S0101209,,
S0101210,,Nant-d'Aisy,,46.2707280,6.21893800,,,1,,,
0101210_L,,Nant-d'Aisy,,46.2707280,6.21893800,,,0,S0101210,L,
ch:1:sloid:92764:0:397016,,"Anières, Nant-d'Aisy",,46.2707280,6.21893800,,,0,S0101210,,
S0101211,,Nant-Malet,,46.1655360,6.12250800,,,1,,,
0101211_O,,Nant-Malet,,46.1655360,6.12250800,,,0,S0101211,O,
ch:1:sloid:93063:0:80534,,"Plan-les-Ouates, Nant-Malet",,46.1655360,6.12250800,,,0,S0101211,,
S0101212,,Nant-Malet,,46.1657820,6.12277400,,,1,,,
0101212_P,,Nant-Malet,,46.1657820,6.12277400,,,0,S0101212,P,
ch:1:sloid:93063:0:100957,,"Plan-les-Ouates, Nant-Malet",,46.1657820,6.12277400,,,0,S0101212,,
S0101213,,Le Nant,,46.2465870,6.12857500,,,1,,,
0101213_A,,Le Nant,,46.2465870,6.12857500,,,0,S0101213,A,
ch:1:sloid:92647:0:271478,,"Grand-Saconnex, Le Nant",,46.2465870,6.12857500,,,0,S0101213,,
S0101214,,Le Nant,,46.2464510,6.12848800,,,1,,,
0101214_B,,Le Nant,,46.2464510,6.12848800,,,0,S0101214,B,
ch:1:sloid:92647:0:792787,,"Grand-Saconnex, Le Nant",,46.2464510,6.12848800,,,0,S0101214,,
S0101215,,Le Nant,,46.2464130,6.12760700,,,1,,,
0101215_C,,Le Nant,,46.2464130,6.12760700,,,0,S0101215,C,
ch:1:sloid:92647:0:795465,,"Grand-Saconnex, Le Nant",,46.2464130,6.12760700,,,0,S0101215,,
S0101216,,Le Nant,,46.2464020,6.12736100,,,1,,,
0101216_D,,Le Nant,,46.2464020,6.12736100,,,0,S0101216,D,
ch:1:sloid:92647:0:23776,,"Grand-Saconnex, Le Nant",,46.2464020,6.12736100,,,0,S0101216,,
S0101217,,Nations,,46.2221730,6.13900100,,,1,,,
0101217_C,,Nations,,46.2221730,6.13900100,,,0,S0101217,C,
ch:1:sloid:87058:0:8686,,"Genève, Nations",,46.2221730,6.13900100,,,0,S0101217,,
S0101218,,Nations,,46.2221550,6.13906600,,,1,,,
0101218_D,,Nations,,46.2221550,6.13906600,,,0,S0101218,D,
ch:1:sloid:87058:0:439099,,"Genève, Nations",,46.2221550,6.13906600,,,0,S0101218,,
S0101219,,Nations,,46.2219950,6.13919900,,,1,,,
0101219_E,,Nations,,46.2219950,6.13919900,,,0,S0101219,E,
ch:1:sloid:87058:0:502960,,"Genève, Nations",,46.2219950,6.13919900,,,0,S0101219,,
S0101220,,Nations,,46.2218220,6.13904800,,,1,,,
0101220_F,,Nations,,46.2218220,6.13904800,,,0,S0101220,F,
ch:1:sloid:87058:0:440965,,"Genève, Nations",,46.2218220,6.13904800,,,0,S0101220,,
S0101221,,Nations,,46.2227120,6.13971400,,,1,,,
0101221_G,,Nations,,46.2227120,6.13971400,,,0,S0101221,G,
ch:1:sloid:87058:0:854689,,"Genève, Nations",,46.2227120,6.13971400,,,0,S0101221,,
S0101222,,Nations,,46.2223970,6.13898200,,,1,,,
